uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
MG,28,2027-04-18,11668,4236.375,4950.6,5849.700000000001,8132.5,19442.25,33799.40000000002,51704.299999999996,77590.9249999999
MG,29,2027-04-25,10837,3902.975,4611.85,5355.9,7431.75,17695.25,30227.600000000006,47241.34999999999,72623.22499999987
MG,30,2027-05-02,9930,3664.5,4298.8,5045.8,6887.75,15269.25,27915.600000000013,42999.45,62577.024999999645
MG,31,2027-05-09,8696.5,3164.9,3672,4305.6,5863,13229.5,23615.900000000027,37033.649999999994,57887.37499999996
MG,32,2027-05-16,7136.5,2732.825,3097.9,3722.9,4918.5,11438,20401.600000000002,32222.199999999997,50311.74999999981
MG,33,2027-05-23,5808.5,1980.95,2446.9,2922.2,4039.25,9045,16315.000000000002,25398.749999999996,36538.82499999982
MG,34,2027-05-30,4434.5,1608.75,1857.8000000000002,2258.6,3113.75,7141,12496.900000000016,18538.549999999992,32062.174999999974
MG,35,2027-06-06,3455,1269.925,1434.9,1718.8,2380,5353.25,9271.10000000001,13882.449999999999,20015.54999999998
MG,36,2027-06-13,2556,967.9749999999999,1130.85,1356.9,1782.75,4128,7179.900000000002,10725.649999999994,15644.324999999997
MG,37,2027-06-20,1983.5,729.675,826.95,996,1347.75,3101.5,5535.000000000003,8382.299999999983,12141.374999999938
MG,38,2027-06-27,1503,594,673,792.9,1063.75,2483.25,4164.6,6335.799999999999,8624.99999999994
MG,39,2027-07-04,1194,436.95,508.85,615.9,827,1917.25,3380.1000000000017,5037.949999999999,7009.724999999997
MG,40,2027-07-11,978.5,364.975,417.9,502.90000000000003,669,1540,2633.2,3727.05,5451.899999999995
MG,41,2027-07-18,801,293.95000000000005,344.9,408,550,1259.5,2122.500000000001,3239,4585.624999999996
MG,42,2027-07-25,705,252.95,285.90000000000003,343,465,1100.75,1904.1000000000001,2789.0499999999997,4414.299999999977
MG,43,2027-08-01,632.5,231,259,313,436,997.25,1723.1000000000001,2764.3499999999995,3978.5749999999803
MG,44,2027-08-08,563,211.975,247.95,286,385,919.25,1574.4000000000005,2252.2999999999997,3334.94999999999
MG,45,2027-08-15,550,196.975,232,273,371.75,844,1582.2000000000003,2365.5999999999995,3711.2749999999933
MG,46,2027-08-22,526,194.97500000000002,222,263.9,361,841.25,1490,2308.5999999999995,3420.7249999999904
MG,47,2027-08-29,539.5,190.97500000000002,223.95,261,364,856,1476.2000000000003,2327.3,3291.6249999999964
MG,48,2027-09-05,530.5,194,224.95,268,365,885.25,1616.1000000000001,2437.2,4009.025
MG,49,2027-09-12,565.5,201.975,232,280.9,380,942.5,1653.3000000000004,2597.2,3703.5749999999966
MG,50,2027-09-19,605,205,236.95,295.9,405.75,990,1807,2802.5999999999995,4167.4249999999975
MG,51,2027-09-26,643,219,264.95,314,431,1027.25,1845.5000000000007,3186.949999999999,4968.649999999996
MG,52,2027-10-03,687,243.975,281.95,328,453,1117,2130.500000000002,3334.1499999999996,4784.399999999998
MG,53,2027-10-10,692.5,253.97500000000002,286,343,481,1142,2074.500000000001,3276.3499999999995,4855.124999999989
MS,1,2026-10-11,87,14,20,28,47,164,306.10000000000014,471.0999999999999,677.8999999999951
MS,2,2026-10-18,95,18,24,31,53,188,368.2000000000003,563.1499999999999,856.0249999999999
MS,3,2026-10-25,107.5,18,24,34,61,208.25,396.10000000000014,639.05,934.2999999999984
MS,4,2026-11-01,122,24,30,39,66,233.25,451.2000000000003,697.1499999999999,993.1249999999993
MS,5,2026-11-08,138,23,32,44,76,269,511.10000000000014,807.2499999999998,1271.2749999999985
MS,6,2026-11-15,158,26,37,50,86,298,598.8000000000011,907.6499999999994,1311.174999999999
MS,7,2026-11-22,177,28.975,39,55,95,337.25,674.2000000000003,1044.2999999999997,1500.174999999999
MS,8,2026-11-29,193,37,44,60,105,375,778,1163.4999999999995,1865.0999999999995
MS,9,2026-12-06,200.5,38.975,50,64,111,386.25,780,1277.149999999999,2057.199999999999
MS,10,2026-12-13,225,39.975,52,71,122,434.25,862.5000000000007,1464.1499999999999,2306.124999999999
MS,11,2026-12-20,238.5,43,58,78,128,489.25,997.5000000000007,1442.1999999999998,2031.199999999999
MS,12,2026-12-27,276,52,64.95,87,143,523,1104.3000000000018,1852.1,2567.474999999997
MS,13,2027-01-03,327.5,59,80,105,178,619,1207.2000000000003,1991.2999999999997,2869.1499999999937
MS,14,2027-01-10,391,79,103,133,212.75,749.25,1539,2295.2,3416.624999999991
MS,15,2027-01-17,461.5,76,111.95,150,253,899,1770.7000000000023,2655.049999999998,3936.2249999999985
MS,16,2027-01-24,506,96.975,125,170.9,274,988.75,1963.3000000000004,2989.3999999999987,4170.399999999998
MS,17,2027-01-31,611.5,117.95,156,198.9,339.5,1133.5,2115.2000000000003,3296.5499999999993,4596.2249999999885
MS,18,2027-02-07,668.5,124.975,160.95,210,370,1258,2334.3,3676.8499999999985,5881.349999999993
MS,19,2027-02-14,741,143,173,240,394.75,1404,2588.000000000002,4025.5999999999995,5729.374999999998
MS,20,2027-02-21,779.5,137.95,183,250,412,1522.5,2866.500000000001,4148.299999999999,5360.474999999998
MS,21,2027-02-28,816,152,198.95000000000002,273,446,1567.25,2901.0000000000027,4379.499999999998,6212.149999999966
MS,22,2027-03-07,830,161,213,283,454.75,1648,3106.2000000000016,4685.149999999999,7119.5499999999965
MS,23,2027-03-14,877.5,169.975,215.9,291.9,482,1713.25,3268.9000000000015,4879.949999999999,7110.974999999989
MS,24,2027-03-21,887,151.925,205.9,283,487,1806.25,3345.7000000000007,5501.299999999999,8171.049999999999
MS,25,2027-03-28,928.5,162,222,295.9,504.75,1690.5,3367.800000000001,5105.5999999999985,8017.249999999999
MS,26,2027-04-04,891,155.975,198,286.80000000000007,486,1672,3261.6000000000004,5068.4,7805.624999999991
MS,27,2027-04-11,901,146,191,265.9,481.75,1761.5,3434.3,4845.8499999999985,7292.874999999989
MS,28,2027-04-18,829.5,137.975,193,269,438,1610.75,3170.1000000000004,4460.299999999996,6624.499999999997
MS,29,2027-04-25,779.5,139,183,242.9,416,1536.75,2918,4342.299999999998,6522.374999999987
MS,30,2027-05-02,714.5,120,159.9,213.9,375,1354,2583.300000000002,3832.5499999999993,5980.849999999995
MS,31,2027-05-09,600,105.975,143,196,334,1213.75,2386.2000000000003,3500.3499999999995,4950.0999999999985
MS,32,2027-05-16,522,95.975,117.95,168.9,287.75,1048.5,1987.3000000000004,3192.4999999999995,4433.724999999997
MS,33,2027-05-23,418,77,100.95,139,227,817.5,1581.9000000000012,2401.5999999999995,3862.2749999999987
MS,34,2027-05-30,360.5,65.975,86,112,196,692.5,1377.1000000000001,2102.749999999999,3060.2249999999985
MS,35,2027-06-06,293,48,63,87,158,564,1105.4000000000005,1749.8499999999983,2734.0749999999944
MS,36,2027-06-13,243,39.975,54,77,129.75,458,880.3000000000004,1371.1,2135.2999999999984
MS,37,2027-06-20,197,34.975,46.95,63,105,394.25,762,1140.1,1717.4999999999973
MS,38,2027-06-27,160,27,36,50.900000000000006,86,316.25,615,913.1499999999999,1296.4999999999973
MS,39,2027-07-04,135,22,29,41,70,262.25,534.6000000000008,838.05,1223.0499999999997
MS,40,2027-07-11,110,17.975,25,35,60,214,425.2000000000003,643.1999999999998,956.3249999999982
MS,41,2027-07-18,94,17,22,29,50.75,186,360.10000000000014,559.1999999999998,809.0249999999999
MS,42,2027-07-25,84,14,19,26,46,160.25,307.10000000000014,454.04999999999995,734.0999999999995
MS,43,2027-08-01,72,12,15,22,38,140,261.10000000000014,422.0999999999999,695
MS,44,2027-08-08,68,11,15,21,36,137,264,410,589.1999999999989
MS,45,2027-08-15,62,10,14,19,34,120,227.10000000000014,352.0999999999999,504.3499999999981
MS,46,2027-08-22,58,9,12,17,32,112,208.10000000000014,315.14999999999986,455.02499999999986
MS,47,2027-08-29,58,10,14,19,32,111,209.10000000000014,321.1999999999998,412.0499999999997
MS,48,2027-09-05,59,9,13,18,32,110,212,318.0999999999999,522.1249999999993
MS,49,2027-09-12,62,10,14,19,33,114.25,219.10000000000014,339.0999999999999,450.02499999999986
MS,50,2027-09-19,65,10,14,21,36,126,240.10000000000014,360.4499999999996,525.374999999998
MS,51,2027-09-26,70,12,16,22,37,133,265.10000000000014,391,541.374999999998
MS,52,2027-10-03,75,14,17.950000000000003,24,42,147,276.3000000000004,423.3499999999997,686.0499999999997
MS,53,2027-10-10,86,14.975000000000001,19,28,47,152,317.3000000000004,542.0999999999999,867.1249999999993
MT,1,2026-10-11,108,37,44,54,77,156,225,293.04999999999995,365.0499999999997
MT,2,2026-10-18,118,39,49,60,81,176,260.10000000000014,346.04999999999995,451.0749999999996
MT,3,2026-10-25,133,46,55,67,93,194.25,284.10000000000014,374.14999999999986,512.0249999999999
MT,4,2026-11-01,153,50,60.95,76,106,225.25,337.10000000000014,427.14999999999986,561.174999999999
MT,5,2026-11-08,177,57.975,69.95,85.9,121,256,379.10000000000014,495,664.0999999999995
MT,6,2026-11-15,206,64,80,100,144,300,456.10000000000014,573,770.0999999999995
MT,7,2026-11-22,232,77,91,112,159,346,524.1000000000001,721,919.0249999999999
MT,8,2026-11-29,263,89,105.95,132,186,383.25,596,825.1999999999998,984.2749999999985
MT,9,2026-12-06,292,95,114,144,205,440,657.2000000000003,869.1499999999999,1179.174999999999
MT,10,2026-12-13,329,116,134,166.9,229,483,727.1000000000001,958.0999999999999,1277.0249999999999
MT,11,2026-12-20,366,116.975,147,177,249,524,764,1028.7499999999993,1333.1249999999993
MT,12,2026-12-27,406,139,171,205,290,597.25,896.2000000000003,1157.1,1553.0999999999995
MT,13,2027-01-03,476,155,188.95,229.9,331.75,707,1050.3000000000004,1369.05,1799.1499999999992
MT,14,2027-01-10,546,209,236,279.9,396.75,783,1153.700000000001,1590.05,2105.075
MT,15,2027-01-17,645,225,274.95000000000005,334.90000000000003,461,921.25,1394.6000000000008,1779.1499999999999,2466.075
MT,16,2027-01-24,740,257.95,318,384,520.75,1066.25,1519.800000000001,2096.1,3053.224999999999
MT,17,2027-01-31,803.5,283,326.95000000000005,400.9,563.75,1160.25,1682.1000000000001,2176.2,2815.2999999999984
MT,18,2027-02-07,837,299.95000000000005,357.90000000000003,435.9,594,1246.5,1813.1000000000001,2393.3499999999995,2989.249999999999
MT,19,2027-02-14,864,299.975,371.95,448.9,616.25,1262,1903.2000000000003,2502.1499999999987,3226.2749999999933
MT,20,2027-02-21,846,325.975,363.9,435,611,1255.75,1878.5000000000007,2325.649999999999,3167.3999999999924
MT,21,2027-02-28,833.5,289.95,355.95,438,606.75,1249.75,1839.2000000000003,2357.2499999999995,3058.9249999999947
MT,22,2027-03-07,850,304.925,364,429.9,579.75,1217.25,1771.700000000001,2231.35,3012.2749999999987
MT,23,2027-03-14,812.5,280.875,341.85,424.79999999999995,577,1204.5,1796.3000000000004,2382.3999999999996,3115.0249999999996
MT,24,2027-03-21,810.5,282,328,416.7,561,1175.25,1711.1000000000001,2115.1,2996.199999999999
MT,25,2027-03-28,788,271,317.95000000000005,386,554,1155.25,1718.3000000000004,2212.05,2886.0499999999947
MT,26,2027-04-04,817,288.975,338,414.90000000000003,552,1180,1702.3000000000004,2203.35,2976.82499999999
MT,27,2027-04-11,792.5,276,323,399,557,1159,1689.1000000000001,2225.3999999999996,3112.374999999998
MT,28,2027-04-18,791.5,262.97499999999997,324.95,395,548.5,1189.5,1765.3000000000004,2287.05,2861.05
MT,29,2027-04-25,765,263.925,308,382.90000000000003,534,1136.25,1690.2000000000003,2207.25,2997.699999999996
MT,30,2027-05-02,748,259,308.95,374,521.75,1109,1643.5000000000007,2181.3499999999995,2741.1499999999996
MT,31,2027-05-09,703,247.975,294.95000000000005,350.90000000000003,488,1037.5,1552.9000000000012,2071.8499999999985,2704.075
MT,32,2027-05-16,668,224.975,264.8,325.9,459,970,1518.1000000000001,1966.3999999999996,2578.749999999996
MT,33,2027-05-23,606.5,203.95,243,303,419,885.5,1319,1725.2999999999997,2469.6749999999965
MT,34,2027-05-30,529.5,180,210,265,368,777,1206.2000000000003,1560.05,1914.8249999999955
MT,35,2027-06-06,453.5,155,183.95,227.9,317,666,998.6000000000008,1295.2999999999997,1691.0499999999997
MT,36,2027-06-13,386,140,161.95,193,266,581.25,892.1000000000001,1251.3499999999997,1630.4749999999974
MT,37,2027-06-20,339,114,137,166,232,511.25,769.1000000000001,949.05,1364.0249999999999
MT,38,2027-06-27,286,96.975,119,141.9,198.75,420,637,838,1104.1249999999993
MT,39,2027-07-04,246.5,89,102,122,170.75,363,556,781.3499999999997,1070
MT,40,2027-07-11,208.5,72.975,84.95,102,142,302,472,634.05,782.0499999999997
MT,41,2027-07-18,180,59,71,89,126,268,417.10000000000014,551.05,766.174999999999
MT,42,2027-07-25,155,55,65,77.9,107,236,343.10000000000014,449.2999999999997,632.0249999999999
MT,43,2027-08-01,135,49.975,58,69,93,206,312.3000000000004,428,554.0999999999995
MT,44,2027-08-08,125,41.975,50,63,88,183,277.10000000000014,381.04999999999995,500.09999999999945
MT,45,2027-08-15,115,40,45,57,78,172,252.10000000000014,318,410.02499999999986
MT,46,2027-08-22,108,35,43,52.900000000000006,73,160,240.20000000000027,311.04999999999995,412.1499999999992
MT,47,2027-08-29,101,33,39.95,49,72,148,222,284.04999999999995,358.1999999999989
MT,48,2027-09-05,94,31.975,38,48,65,140,209,282.0999999999999,347.0499999999997
MT,49,2027-09-12,93,31,38,46,65,136,203,253,313.02499999999986
MT,50,2027-09-19,94,31,36,46,65,139,201.10000000000014,276.04999999999995,351
MT,51,2027-09-26,94.5,33,38,46,65,138,212,270.1999999999998,333.2249999999988
MT,52,2027-10-03,101,33,41,50,71,148,217,290,384.2249999999988
MT,53,2027-10-10,106,38,44.95,56,74,158,228,295.04999999999995,396.0499999999997
PA,1,2026-10-11,63.5,20,24,30,43,92,131.10000000000014,171.0999999999999,233
PA,2,2026-10-18,64,19,24,31,42,95,135,175,212.04999999999973
PA,3,2026-10-25,63,20.975,25,31,44,94,138.10000000000014,172,220
PA,4,2026-11-01,67,22.975,26,32,45,99,139.10000000000014,173.04999999999995,230.02499999999986
PA,5,2026-11-08,71,24,30.950000000000003,36,50,103,148,187.04999999999995,229.04999999999973
PA,6,2026-11-15,76,24,30,36.900000000000006,53,110,163,204.0999999999999,261.02499999999986
PA,7,2026-11-22,83,27,33,40,57,122,177,223,280.02499999999986
PA,8,2026-11-29,87,29,35,43,60,129,183.10000000000014,224,276
PA,9,2026-12-06,92,29,34,43,62,131,194.20000000000027,245.04999999999995,315.09999999999945
PA,10,2026-12-13,91,31,35,44,64,137,198,259,324.1249999999993
PA,11,2026-12-20,97,32,38,47,66,141,198,241,295.1499999999992
PA,12,2026-12-27,108,34,43,50,73,155,228,307,375.02499999999986
PA,13,2027-01-03,131.5,43,54,66,92,193,297,371.04999999999995,463
PA,14,2027-01-10,169.5,55,69,86,117,247,352.10000000000014,453,569.0999999999995
PA,15,2027-01-17,221,69,85,107,150,321,451,567.05,716.3499999999981
PA,16,2027-01-24,262,83,102,130,177,382,538,707.0999999999999,896.0249999999999
PA,17,2027-01-31,299,102,121,154.9,211,435,641.4000000000005,833.05,975.0749999999996
PA,18,2027-02-07,319,111,136.95,163,222,469.5,666.3000000000004,871.05,1094.174999999999
PA,19,2027-02-14,327.5,108.975,131,167,228,479,696.2000000000003,900.1999999999998,1177.0749999999996
PA,20,2027-02-21,334.5,115,138,167,232.75,479.25,673.5000000000007,890.05,1161.1499999999992
PA,21,2027-02-28,331,108.975,134.95000000000002,166,231.75,481,695.1000000000001,856,1039.5749999999969
PA,22,2027-03-07,325,112.975,133,162.9,225.75,481.5,676.2000000000003,874.049999999999,1086.0249999999999
PA,23,2027-03-14,314,111,129,157,217.75,451,643.2000000000003,829.1499999999999,1012.0249999999999
PA,24,2027-03-21,297,93,117,147,209,437.25,644.1000000000001,828.2499999999998,1064.2249999999988
PA,25,2027-03-28,280.5,98.97500000000001,113,139,195.75,410,582.1000000000001,715.0999999999999,898.0999999999995
PA,26,2027-04-04,267,86.97500000000001,109,134.9,184,397.25,568.2000000000003,747.0999999999999,926.1499999999992
PA,27,2027-04-11,254,85,106,127,176,365.25,534,661.1499999999999,811.3999999999978
PA,28,2027-04-18,238,75.975,90,114,162.75,345.25,501,613.2499999999998,759.174999999999
PA,29,2027-04-25,221,73,87,107,154,320,459.3000000000004,581.05,762.0999999999995
PA,30,2027-05-02,209,67.975,81,103,146,304,433.10000000000014,563.1999999999998,694.2499999999986
PA,31,2027-05-09,195,62,75,94,133.75,276,403.10000000000014,502.0999999999999,657
PA,32,2027-05-16,170,59,69,82.9,118,249,352,453.04999999999995,571.1249999999993
PA,33,2027-05-23,151,49,59,75,105,226,328,416.14999999999986,510.1249999999993
PA,34,2027-05-30,131,45,53,64,91,191,278.10000000000014,365.04999999999995,440.1249999999993
PA,35,2027-06-06,121,39,48,59.900000000000006,83,176,255,327.0999999999999,408.0499999999997
PA,36,2027-06-13,106,34,41,50,73,157,231,297,356.1249999999993
PA,37,2027-06-20,94,34,39,47,66,139.25,207.10000000000014,268,343
PA,38,2027-06-27,87,28,35,43,60,125,187,233.0999999999999,302.02499999999986
PA,39,2027-07-04,80,26,32,40,55,118.25,169,214.04999999999995,277.09999999999945
PA,40,2027-07-11,75,24,28,36,52,111,165.10000000000014,205.0999999999999,256.0499999999997
PA,41,2027-07-18,74,25,29,36,50,106,161,202.04999999999995,246.02499999999986
PA,42,2027-07-25,75,25,30,36,50,110,154,196.19999999999982,263.0499999999997
PA,43,2027-08-01,73,24,29,34,49,108,165,215,279.02499999999986
PA,44,2027-08-08,73.5,23,28,34,49,111,159.10000000000014,204.04999999999995,263
PA,45,2027-08-15,74,23,27,34.900000000000006,50,109,158.10000000000014,204,246.02499999999986
PA,46,2027-08-22,71,21,26,34,48,104,155,205,261
PA,47,2027-08-29,68,21,26,32,47,102,150,190,262
PA,48,2027-09-05,67,21,26,32,45,100.25,149,192.04999999999995,247.04999999999973
PA,49,2027-09-12,66,21,25,31,45,97,145,188,228.09999999999945
PA,50,2027-09-19,65,20,25,31,45,96,139.10000000000014,178,235.0749999999996
PA,51,2027-09-26,64,19.975,24,29,43,95,133,168,213.0749999999996
PA,52,2027-10-03,62.5,20,24,30,42,91,132,173,229.09999999999945
PA,53,2027-10-10,61,20,25,30,42,93,139,187.0999999999999,244
PB,1,2026-10-11,120.5,29,36.95,49,77,196,301,395.04999999999995,509
PB,2,2026-10-18,111,26,33,43,69,175,274.10000000000014,353.04999999999995,429.02499999999986
PB,3,2026-10-25,107.5,25,31,43,66.75,166,246,333.04999999999995,420.17499999999905
PB,4,2026-11-01,100,21.975,29,39,61,155,234,305.0999999999999,382.1249999999993
PB,5,2026-11-08,93,21,28,37,57,150,230.10000000000014,311.04999999999995,385
PB,6,2026-11-15,90,21,28,37,59,147,221,287.04999999999995,351.02499999999986
PB,7,2026-11-22,91,21,27,36,55,143,225,289,351.02499999999986
PB,8,2026-11-29,87,19,25,33,54,136,206.10000000000014,284,359.1499999999992
PB,9,2026-12-06,82,19,25,34,52,133,200,251.04999999999995,308.0499999999997
PB,10,2026-12-13,83,19,26,35,53,132,206.3000000000004,261,323
PB,11,2026-12-20,86,20.975,26,34,54,139,206,269.04999999999995,363.02499999999986
PB,12,2026-12-27,90,21,27,37,58,136,209.10000000000014,279,350.02499999999986
PB,13,2027-01-03,98,23.975,30,40,60,151,233.3000000000004,326,427.0499999999997
PB,14,2027-01-10,108,30,36,46,70,170,256.10000000000014,333.0999999999999,418
PB,15,2027-01-17,123,32.975,40,51,78,194,289.10000000000014,373.04999999999995,466.0499999999997
PB,16,2027-01-24,142,34,44,58,91.75,218.25,322.10000000000014,426.04999999999995,539.0999999999995
PB,17,2027-01-31,165,42,51,68,104,261,395,521.05,667.0999999999995
PB,18,2027-02-07,195,46.975,60,77,124,307,453,590.05,771.2749999999985
PB,19,2027-02-14,227,58.975,70,92,141.75,362.25,549.1000000000001,702.1499999999999,904.0499999999997
PB,20,2027-02-21,268,66,86,112,172,420,633.1000000000001,813.0999999999999,984.0249999999999
PB,21,2027-02-28,305,72.975,93,123,194,462.25,718.1000000000001,934.05,1190.0999999999995
PB,22,2027-03-07,327.5,86,109,138,214,519.5,794.2000000000003,1026.1499999999999,1336.174999999999
PB,23,2027-03-14,359,87.95,111,149,223.75,564.25,831,1044.2499999999998,1370.5999999999967
PB,24,2027-03-21,370.5,88.975,112,148,235,598.25,916.5000000000007,1251.1,1491.1499999999992
PB,25,2027-03-28,401,97.95,128,167,255.75,628,959.5000000000007,1272.1,1625.6249999999966
PB,26,2027-04-04,418.5,106,135,178,270,655.25,1006,1294.1,1637.2499999999986
PB,27,2027-04-11,426,111,137,174,266,682,1049.4000000000005,1355.2999999999997,1758.0749999999996
PB,28,2027-04-18,443.5,107.975,138,183,275,712.25,1123,1461.1,1767.4499999999975
PB,29,2027-04-25,433.5,105,130.95,173,276.75,691.25,1075.1000000000001,1364.6499999999994,1754.5249999999971
PB,30,2027-05-02,451.5,111.95,147,194,291.75,695.5,1104.700000000001,1451.4499999999996,1814.199999999999
PB,31,2027-05-09,453,116.975,145,192.9,291,724,1126.3000000000004,1477.8999999999992,1844.1999999999935
PB,32,2027-05-16,433.5,116,143.95,186,279,675.25,1044.2000000000003,1368.05,1779.0999999999995
PB,33,2027-05-23,442.5,112.975,146.95000000000002,189.9,279,691.25,1056,1309.8999999999992,1597.5999999999967
PB,34,2027-05-30,418,111.975,139.95,179,268,660.5,971.1000000000001,1278.1499999999999,1621.0249999999999
PB,35,2027-06-06,398,96.975,124.95,165,258.5,647,960.4000000000005,1280.05,1598.0999999999995
PB,36,2027-06-13,382,98.97500000000001,125,158.9,240.75,596.25,893.1000000000001,1132.05,1507.0749999999996
PB,37,2027-06-20,356,89,113.95,147.9,226,562,852.1000000000001,1105.05,1495.0499999999997
PB,38,2027-06-27,343,91,115,146,215.75,536.25,814,1036.1,1270.374999999998
PB,39,2027-07-04,326.5,80,101,128.9,205,496.25,764.1000000000001,988,1219.4749999999974
PB,40,2027-07-11,298,82,99,128,194,471,702,933.1999999999998,1138.0499999999997
PB,41,2027-07-18,292.5,68,93.95,122,185,459,684.1000000000001,931.0999999999999,1128
PB,42,2027-07-25,271.5,68.975,88,113.9,172,430,651.1000000000001,839.05,1075.0499999999997
PB,43,2027-08-01,254.5,66.97500000000001,84,111,164.75,406.25,609.3000000000004,816.1499999999999,1074.174999999999
PB,44,2027-08-08,242,55,71,96,150.75,373.25,569,748.0999999999999,953.2999999999984
PB,45,2027-08-15,219,52.975,68,91,140,348.25,520.1000000000001,653.2999999999997,799.2499999999986
PB,46,2027-08-22,205.5,51,65,85,134,325,485,651.05,896.3499999999981
PB,47,2027-08-29,192,44.975,58,75,118,301,470,613.05,772.2499999999986
PB,48,2027-09-05,176,45,56,73,112,276,436,574.0999999999999,712.4499999999975
PB,49,2027-09-12,169,37,49,65,102.75,261,405.10000000000014,539.05,651.0249999999999
PB,50,2027-09-19,155,37,46.95,61,94,247.25,377.10000000000014,482.04999999999995,618.0249999999999
PB,51,2027-09-26,140,32.975,42,56,88,223,345,462,570
PB,52,2027-10-03,130,30,39.95,54,84,207.25,316,411.04999999999995,516.0249999999999
PB,53,2027-10-10,120,31,39.95,50,75,191,284,363.0999999999999,455
PE,1,2026-10-11,282.5,57,78,103.9,167.75,512,916,1271.1499999999999,1699.0749999999996
PE,2,2026-10-18,266,55,70.95,96,156,492.25,893.2000000000003,1271.05,1911.174999999999
PE,3,2026-10-25,271,55,71,93.9,155,474.25,850.1000000000001,1249.3999999999996,1706.2749999999876
PE,4,2026-11-01,262,52.975,67,91.9,152,484.25,821.3000000000004,1103.1499999999999,1552.1999999999935
PE,5,2026-11-08,254,53,66.95,91,149,445,775.700000000001,1170.05,1609.749999999996
PE,6,2026-11-15,257,52.975,65,87,148,433.25,742.3000000000004,1040.5999999999995,1551.549999999997
PE,7,2026-11-22,238,49.95,62,87,139,412.25,720,1009.05,1486.3999999999978
PE,8,2026-11-29,236.5,46.975,61,88.9,139,402,695,990.0999999999999,1355.374999999998
PE,9,2026-12-06,229,51,62,84.9,135,402.25,701,967,1391.1749999999936
PE,10,2026-12-13,225,47,60,82,129,389.25,643.4000000000005,926.05,1265.2499999999986
PE,11,2026-12-20,211,46,57,78,126,379,663.4000000000005,924.3499999999997,1318.3249999999982
PE,12,2026-12-27,213,42.975,59,81,126.75,379.5,663.4000000000005,900.05,1255.1249999999993
PE,13,2027-01-03,221.5,46,60,83,133.75,377.75,654.2000000000003,928.05,1261.7749999999958
PE,14,2027-01-10,234,51.975,67,87,135,407.25,706.2000000000003,974.3999999999996,1404.0499999999997
PE,15,2027-01-17,249,51,68.95,90.9,146,433.25,741,1093.2999999999997,1394.374999999998
PE,16,2027-01-24,271,56.975,79,99.9,162.75,471.25,857,1202,1547.0749999999996
PE,17,2027-01-31,300,68.975,88,112,182,539.25,902.6000000000008,1288.1499999999999,1729.0249999999999
PE,18,2027-02-07,345.5,74,91.95,119,202,596,973.700000000001,1390.1999999999998,1910.6499999999965
PE,19,2027-02-14,379.5,79,104,139.9,225,684,1181.6000000000008,1648.05,2201
PE,20,2027-02-21,422,97,129,165.9,260,731.25,1257,1707,2214.4249999999925
PE,21,2027-02-28,460,100,135,174,281,795.25,1349.700000000001,1972.1,2721.025
PE,22,2027-03-07,515,104,141,196,300.75,892.5,1417,2022.05,2872.075
PE,23,2027-03-14,535.5,121.975,152,203.9,323,933.5,1594,2269.3499999999995,2952.899999999995
PE,24,2027-03-21,581,142.875,170.95000000000002,225,353.75,1000.25,1711.700000000001,2436.0999999999995,3394.899999999995
PE,25,2027-03-28,617.5,138.97500000000002,176,232.9,371,1072.5,1785.0000000000014,2556.45,3313.4749999999976
PE,26,2027-04-04,665.5,152.95,195,255.9,396.75,1144.25,1868.5000000000007,2530.25,3584.374999999998
PE,27,2027-04-11,709.5,148.95,193,256.8,414.5,1200.75,1974.2000000000016,2739.5499999999997,3779.224999999993
PE,28,2027-04-18,713,167.925,217.9,284,432.75,1228.25,2029.800000000001,2735.149999999998,3684.9249999999947
PE,29,2027-04-25,723,152,207.9,278.9,460,1255.5,2120.3,3057.949999999999,3892.2749999999987
PE,30,2027-05-02,722,174,210,288,446.5,1204,2093.7000000000007,3000.899999999999,4134.574999999997
PE,31,2027-05-09,746,178.97500000000002,218.90000000000003,287.9,455,1261.5,2096.2000000000003,2884.45,3895.0249999999996
PE,32,2027-05-16,747.5,171.975,223.95,288.9,443,1258.25,2096,2979.6499999999987,4088.499999999992
PE,33,2027-05-23,710,167.95,216.95,272,437.75,1198.5,2040.2000000000003,2776.8499999999995,4342.024999999989
PE,34,2027-05-30,694.5,165.97500000000002,210.8,273.9,423.75,1179,1889.2000000000003,2677.5499999999993,3824.8999999999896
PE,35,2027-06-06,677,144,185,240,398,1166.75,1988.2000000000003,2644.4999999999995,3313.099999999983
PE,36,2027-06-13,636.5,148.975,192,256,381,1072,1821.4000000000005,2713.949999999999,3580.8499999999954
PE,37,2027-06-20,608,136,170,220.8,356,1032.5,1775.1000000000001,2628.6499999999987,3718.699999999996
PE,38,2027-06-27,558,125,163.95,212,338.5,968.25,1663,2344.1499999999996,3214.124999999999
PE,39,2027-07-04,532,104.975,137.95,193,316,917,1613.4000000000005,2277.2,2994.199999999999
PE,40,2027-07-11,504,106.97500000000001,136,179.9,296,895,1547,2233.1499999999987,2851.249999999998
PE,41,2027-07-18,484.5,102.97500000000001,132,175,283,811.5,1452.1000000000001,2094.999999999999,3033.2749999999987
PE,42,2027-07-25,453,88.975,118.9,165.9,268,803.5,1424,2063.949999999998,2802.324999999998
PE,43,2027-08-01,427,92.975,123.9,158.8,254,766,1400.6000000000008,2035.1999999999998,2731.9249999999947
