uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
MT,46,2027-11-14,19,1,2,3.9000000000000057,8,49,125.10000000000014,235.14999999999986,407.1499999999992
MT,47,2027-11-21,20,1,2,4,9,50,124.10000000000014,231.04999999999995,392.0499999999997
MT,48,2027-11-28,22,1,2,4,9,57,143,285.04999999999995,544.174999999999
MT,49,2027-12-05,26,2,3,5,11,62,155.10000000000014,278.04999999999995,510.3499999999981
MT,50,2027-12-12,29,2,3,5,13,74,183.10000000000014,360.2499999999998,735.3999999999978
MT,51,2027-12-19,35,3,5,7,15,92,257.10000000000014,468,782.549999999997
MT,52,2027-12-26,40,3,5,9,17.75,106,286.10000000000014,523.4499999999996,904.8749999999952
PA,1,2027-01-03,23,2,3,5,11,48,109,185,296.02499999999986
PA,2,2027-01-10,25,3,4,7,12,53,113.10000000000014,212.04999999999995,350.1249999999993
PA,3,2027-01-17,27,4,5,8,14,58,134,230,378.1249999999993
PA,4,2027-01-24,32,4,6,9,16,65,147.10000000000014,265,443.0499999999997
PA,5,2027-01-31,34,5,7,10,18,71,155,250.19999999999982,420.1999999999989
PA,6,2027-02-07,37,6,7.950000000000003,12,20,75,163,277.0999999999999,475.02499999999986
PA,7,2027-02-14,38,5,7,11,20,79,172.10000000000014,291.14999999999986,447.09999999999945
PA,8,2027-02-21,38,6,8.950000000000003,11,20,77,159,269.0999999999999,454.02499999999986
PA,9,2027-02-28,40,6,8,12,21,78,160.10000000000014,265,464.17499999999905
PA,10,2027-03-07,39,7,9,12,20,80,168,289.2499999999998,444.02499999999986
PA,11,2027-03-14,38,6,8,11,20,79,164.10000000000014,277.04999999999995,444.24999999999864
PA,12,2027-03-21,36,6,8,11,19,77,163,273.04999999999995,473.2749999999985
PA,13,2027-03-28,36,5,7,10,19,70,159.10000000000014,253.04999999999995,444.02499999999986
PA,14,2027-04-04,34,5,7,10,18,68.25,147,239.19999999999982,447.1499999999992
PA,15,2027-04-11,36,5,7,10,18,73,154,262,470.09999999999945
PA,16,2027-04-18,34,5,7,10,17,67,152.10000000000014,249,411.09999999999945
PA,17,2027-04-25,32,4,6,9,17,69,145,254.04999999999995,379.0749999999996
PA,18,2027-05-02,31,5,6,9,17,65,147,226,342.02499999999986
PA,19,2027-05-09,31,4,6,9,16,64,136,226.04999999999995,365.02499999999986
PA,20,2027-05-16,30,4,6,8.900000000000006,16,61.25,140,226,385.0749999999996
PA,21,2027-05-23,28,4,5,8,15,58,126.10000000000014,234.04999999999995,365.0499999999997
PA,22,2027-05-30,28,3,5,8,15,57,118.10000000000014,204.04999999999995,366.1999999999989
PA,23,2027-06-06,27,4,5,7,13,53.25,112,182.29999999999973,346
PA,24,2027-06-13,26,3,4.950000000000003,7,13,53,118.10000000000014,200.0999999999999,314.29999999999836
PA,25,2027-06-20,24,3,4,6,12,50,104.10000000000014,173,250.17499999999905
PA,26,2027-06-27,24,3,5,7,12,49,100.10000000000014,177.0999999999999,278
PA,27,2027-07-04,23,3,4.950000000000003,6,12,47,103,164.04999999999995,248.17499999999905
PA,28,2027-07-11,23,3,4,7,11.75,45,88,145.14999999999986,244
PA,29,2027-07-18,23,3,4,6,12,46,100.10000000000014,166.0999999999999,248.12499999999932
PA,30,2027-07-25,22,3,4,6,11,45,96,158.14999999999986,256.17499999999905
PA,31,2027-08-01,22,3,4,6,12,48,99.10000000000014,157.0999999999999,259.0499999999997
PA,32,2027-08-08,22,3,4,6,11,45,93.10000000000014,159.04999999999995,259
PA,33,2027-08-15,21,2.9750000000000014,4,6,11,44,89.10000000000014,150.04999999999995,246.02499999999986
PA,34,2027-08-22,20,2,4,5,10,41,87,137,215.14999999999918
PA,35,2027-08-29,18,2,3,5,10,39,86.10000000000014,139.04999999999995,212.02499999999986
PA,36,2027-09-05,17,2,3,5,9,35,79,132.04999999999995,206.17499999999905
PA,37,2027-09-12,16,2,3,5,8,33,72,134,206.02499999999986
PA,38,2027-09-19,15,2,2,4,8,32,73,129.04999999999995,203.02499999999986
PA,39,2027-09-26,15,2,3,4,7,30,71,118,186.0749999999996
PA,40,2027-10-03,15,1,2,4,7,31,69,123.04999999999995,190.02499999999986
PA,41,2027-10-10,14,1,2,4,7,31,71.10000000000014,122,208.02499999999986
PA,42,2027-10-17,14,1,2,4,7,32,72,135,225.12499999999932
PA,43,2027-10-24,15,1,2,3,7,33,71,128,201.04999999999973
PA,44,2027-10-31,14,1,2,3,7,30.25,75.10000000000014,128.0999999999999,224.12499999999932
PA,45,2027-11-07,15,1,2,4,7,32,73.10000000000014,131.0999999999999,204.12499999999932
PA,46,2027-11-14,15,1,2,3,7,33,73,126,198
PA,47,2027-11-21,15,1,2,3,7,35,77,145.0999999999999,236.04999999999973
PA,48,2027-11-28,16,1,2,4,7,35,84,142,231.04999999999973
PA,49,2027-12-05,16,1,2,4,8,36,84.10000000000014,152,250.09999999999945
PA,50,2027-12-12,18,1,2,4,8,41,93.10000000000014,160,269.02499999999986
PA,51,2027-12-19,19,2,3,4.900000000000006,9,43,97,177.04999999999995,249.0749999999996
PA,52,2027-12-26,21,2,3,5,10,45.25,103,180.04999999999995,318.02499999999986
PB,1,2027-01-03,20,1,2,4,9,46,101,171.04999999999995,302.1249999999993
PB,2,2027-01-10,22,2,3,5,10,47,101,164.0999999999999,278
PB,3,2027-01-17,25,2,3,5,11,55,133,199.19999999999982,380.09999999999945
PB,4,2027-01-24,28,3,4,7,13,63,135,233,348.0499999999997
PB,5,2027-01-31,33,3,4,7,15,71,151,249.24999999999977,445.17499999999905
PB,6,2027-02-07,40,4,6,9,18.75,86,185.10000000000014,331.04999999999995,523
PB,7,2027-02-14,45,4,6.950000000000003,10,21,97,210.20000000000027,365.1999999999998,587.2749999999985
PB,8,2027-02-21,49,5,7,12,23,112,237.10000000000014,391.14999999999986,652.374999999998
PB,9,2027-02-28,57,6,9,14,28,123,254,403.0999999999999,766.2499999999986
PB,10,2027-03-07,66,6,10,16,31,138.25,298,549.1999999999998,1002.374999999998
PB,11,2027-03-14,71,7.975000000000001,12,17,34,159,324,574,1049.4999999999973
PB,12,2027-03-21,74,9,13,19,36,167.25,373.10000000000014,626.0999999999999,1261.299999999993
PB,13,2027-03-28,80,9.975000000000001,15,21,38,175,362,642.1499999999999,1160.9999999999945
PB,14,2027-04-04,82,8,12,20,39,178,363,637.05,1056.4499999999975
PB,15,2027-04-11,82,9,13.950000000000003,20,40,173.25,368.10000000000014,638.3999999999996,1138.1249999999993
PB,16,2027-04-18,87,9,13,22,42,175.25,388.10000000000014,669.0999999999999,1146.6249999999966
PB,17,2027-04-25,84,9,14,22,41,183.25,399.10000000000014,659.0999999999999,1107.6749999999963
PB,18,2027-05-02,89,9,13,20,40,193,411,733,1370.4999999999973
PB,19,2027-05-09,89,9,14,22,42,195.25,399,644.1999999999998,946.4749999999974
PB,20,2027-05-16,89,10,15,22,42,198,409.6000000000008,691.2999999999988,1268.0249999999999
PB,21,2027-05-23,86,9.975000000000001,15,23,44,182,408,708.5499999999995,1228.0999999999995
PB,22,2027-05-30,87,10,15,22,43,189,390.10000000000014,629.05,1208.0499999999997
PB,23,2027-06-06,85,10,14,22.900000000000006,42,184,408.3000000000004,702.0999999999999,1218.3249999999982
PB,24,2027-06-13,86,10,13,20,42,182.25,407.10000000000014,670.5999999999995,1212.4249999999977
PB,25,2027-06-20,82,8.975000000000001,13,20,40,172,363.10000000000014,647.4999999999995,947.7499999999959
PB,26,2027-06-27,79,9,13,21,39,170,365.2000000000003,607.1499999999999,1031.5249999999971
PB,27,2027-07-04,81.5,8,12,19,38,175,390.10000000000014,619.0999999999999,1115.0999999999995
PB,28,2027-07-11,73,8.975000000000001,11,18,36,157,346.10000000000014,606.2499999999998,1055.349999999998
PB,29,2027-07-18,69,7.975000000000001,11,17,32,151,314.40000000000055,518.4499999999996,1038.1249999999993
PB,30,2027-07-25,67,6.975000000000001,10,15,31,143,298.10000000000014,483.04999999999995,860.0749999999996
PB,31,2027-08-01,63,7,10,15,30,134,295.10000000000014,507.2499999999998,876
PB,32,2027-08-08,56,6,8,13,27,122,279,439.04999999999995,693.0249999999999
PB,33,2027-08-15,52,6,8,12,24,112,231.10000000000014,427.14999999999986,822.2749999999985
PB,34,2027-08-22,47,4,6,11,23,101,212.10000000000014,331,553.0249999999999
PB,35,2027-08-29,43,5,7,10,20,94,207,342,624.2749999999985
PB,36,2027-09-05,40,3.9750000000000014,5,9,19,86,198,320.0999999999999,524.1249999999993
PB,37,2027-09-12,36,3,5,8,17,79.25,164,279.2999999999997,480.09999999999945
PB,38,2027-09-19,33,3,5,7,16,73,153.10000000000014,259.0999999999999,429.4749999999974
PB,39,2027-09-26,32,2.9750000000000014,4,7,14,70,144.10000000000014,244.04999999999995,444.4249999999977
PB,40,2027-10-03,30,3,4,7,14,66,144,238.24999999999977,377.0499999999997
PB,41,2027-10-10,27,2,4,6,13,59,133,222,322.0749999999996
PB,42,2027-10-17,25,2,4,6,12,56,122.10000000000014,206.04999999999995,311.09999999999945
PB,43,2027-10-24,25,2,3,6,12,54,116,194,286.02499999999986
PB,44,2027-10-31,22,2,3,5,10,48.25,100,157.0999999999999,266.02499999999986
PB,45,2027-11-07,21.5,2,3,5,10,45,101,170.04999999999995,274.0749999999996
PB,46,2027-11-14,20,1.9750000000000014,2,4,9,43,87,158.04999999999995,245.09999999999945
PB,47,2027-11-21,19,1,2,4,9,41,88.10000000000014,147.04999999999995,237.09999999999945
PB,48,2027-11-28,18,1,2,4,8,40,79,134.04999999999995,218.04999999999973
PB,49,2027-12-05,17,1,2,4,8,37,77,127.09999999999991,204
PB,50,2027-12-12,16,1,2,3,8,35,82,136,216.29999999999836
PB,51,2027-12-19,17,1,2,3,8,38,80,134.04999999999995,206.09999999999945
PB,52,2027-12-26,18,1,2,4,8,39,88,150.0999999999999,240.24999999999864
PE,1,2027-01-03,63,8,11,16,31,120.25,246.10000000000014,373.04999999999995,564.1249999999993
PE,2,2027-01-10,66,8,12,18,32,132,252.10000000000014,397.0999999999999,530.2749999999985
PE,3,2027-01-17,69.5,9,13,19,35,136.25,280.2000000000003,409,600.1499999999992
PE,4,2027-01-24,76,11,15,21,39,153,291.2000000000003,452.04999999999995,659.2999999999984
PE,5,2027-01-31,85,11,15.950000000000003,25,44,176.5,360,525.05,716.2499999999986
PE,6,2027-02-07,96.5,12,17,27,48,196,373.5000000000007,595.1499999999999,861.0999999999995
PE,7,2027-02-14,101.5,14.975000000000001,20,29,53,204,399.20000000000164,597.0999999999999,864.2999999999984
PE,8,2027-02-21,115,18,23,33,59,220.25,432,653.05,959.174999999999
PE,9,2027-02-28,117,17,24,34,61,235,453.10000000000014,654.2499999999998,897.2749999999985
PE,10,2027-03-07,124,19,27,37,64.75,250,503,712.2999999999997,1005.0749999999996
PE,11,2027-03-14,137,19,25,40,69,266,494.3000000000004,731.05,1067.0499999999997
PE,12,2027-03-21,138,19,27,38,70,279.25,523.3000000000004,776.05,1175.4749999999974
PE,13,2027-03-28,148,22,29,40,72.75,281,543.3000000000004,871,1281.0499999999997
PE,14,2027-04-04,147,22,28,42,73,289.25,563.1000000000001,835.9999999999991,1272.2749999999985
PE,15,2027-04-11,147,21,29,42.900000000000006,78,292,577.2000000000003,898.4499999999996,1149.174999999999
PE,16,2027-04-18,149,23,30,47,79,306.5,571,924.3999999999996,1300.3999999999978
PE,17,2027-04-25,158,22,31,45,81,320,613.1000000000001,952.1499999999999,1361.2249999999988
PE,18,2027-05-02,163,21.975,31,45,82.75,336,679.1000000000001,958.1499999999999,1403.3249999999982
PE,19,2027-05-09,162,23,32,45,85,333,643,985.6499999999994,1424.3999999999978
PE,20,2027-05-16,164,25.975,34,47,86,335.75,662.1000000000001,1004.6999999999994,1385.5249999999971
PE,21,2027-05-23,163,23,32,45,84,337.25,676.4000000000005,1080.1499999999999,1511.349999999998
PE,22,2027-05-30,169,23,31.950000000000003,46,85,353,706.3000000000004,1037.05,1437.9999999999945
PE,23,2027-06-06,168.5,22,30,45,83,348,708.1000000000001,1071.999999999999,1543.0499999999943
PE,24,2027-06-13,159.5,21,29,42,81,329,641.3000000000004,951.4499999999996,1362.5749999999969
PE,25,2027-06-20,154.5,20,28,43,80,326.25,646.2000000000003,963.1999999999998,1299.3249999999982
PE,26,2027-06-27,157,20,28,40.900000000000006,73,322,624.2000000000003,995.1999999999998,1542.1499999999992
PE,27,2027-07-04,144,19,27,41,73.75,291,626.1000000000001,975.2999999999997,1358.8249999999955
PE,28,2027-07-11,143,17.975,24,37,71,306,569.1000000000001,938.1499999999999,1358.8499999999954
PE,29,2027-07-18,139,16,23,35.900000000000006,70,284.25,547.5000000000007,852.05,1206.2499999999986
PE,30,2027-07-25,124,15.975000000000001,24,32,60,269,563.6000000000008,880.1499999999999,1351.3249999999982
PE,31,2027-08-01,120,16,22,32,59,255.25,502.10000000000014,778.2499999999998,1148.3249999999982
PE,32,2027-08-08,114,14,20,30,56,248,483.10000000000014,721.1499999999999,1119.0999999999995
PE,33,2027-08-15,110,13.975000000000001,19,28,54,232,481,751.05,1142.749999999996
PE,34,2027-08-22,107,12,19,27,51,218.25,473.5000000000007,696.2999999999997,1122.0249999999999
PE,35,2027-08-29,98,11,16,24,47,200,411.3000000000004,621,920.0249999999999
PE,36,2027-09-05,94,11,15,23,43,196,396.3000000000004,654.0999999999999,928
PE,37,2027-09-12,88,9,14,22,42,192,371.10000000000014,567.4999999999995,839.0499999999997
PE,38,2027-09-19,87,10,15,21,41,175.25,358.3000000000004,539.05,831.1999999999989
PE,39,2027-09-26,82,9,14,21,39,172,349,525.4499999999996,782.1499999999992
PE,40,2027-10-03,79,9,13,19.900000000000006,38,165.25,333.10000000000014,508.1999999999998,755.0749999999996
PE,41,2027-10-10,79,9,13,20,36,161,321,491,745.2249999999988
PE,42,2027-10-17,74,9,14,20,37,152,306.10000000000014,482.04999999999995,724.174999999999
PE,43,2027-10-24,71,9,13,20,36,148,322.3000000000004,507.2999999999997,834.4249999999977
PE,44,2027-10-31,68,9,13,18,34,140,296.2000000000003,465.0999999999999,666
PE,45,2027-11-07,66,7.975000000000001,11.950000000000003,18,34,134,271,415.04999999999995,636.0749999999996
PE,46,2027-11-14,61,8,12,18,33,127.25,268.10000000000014,436.0999999999999,658.0249999999999
PE,47,2027-11-21,61,8,11,16,31,133,272,421.4499999999996,624.0499999999997
PE,48,2027-11-28,59,7.975000000000001,10,16,28,127,255,410.2499999999998,627.0749999999996
PE,49,2027-12-05,60,8,10,15.900000000000006,30,120,246,382.2999999999997,627.4249999999977
PE,50,2027-12-12,58,7,11,16,29,121,259.10000000000014,380.04999999999995,601.2249999999988
PE,51,2027-12-19,58,8,11,16,30,118,227.20000000000027,354,529
PE,52,2027-12-26,61,8,11,16,30,127,248.10000000000014,386,542.0499999999997
PI,1,2027-01-03,5,0,0,1,2,12,23,36.049999999999955,55.024999999999864
PI,2,2027-01-10,6,0,0.9500000000000028,1,3,13,26.100000000000136,41,61
PI,3,2027-01-17,7,0,1,2,3,16,31,47,76.02499999999986
PI,4,2027-01-24,9,0,1,2,4,19,38,60.049999999999955,93.02499999999986
PI,5,2027-01-31,11,1,1,2,5,24,47,72,111
PI,6,2027-02-07,14,1,2,3,7,29,52.100000000000136,78.04999999999995,120.02499999999986
PI,7,2027-02-14,17,2,3,4,9,36,74,109.04999999999995,164.02499999999986
PI,8,2027-02-21,22,2,3,6,11,44.25,87.10000000000014,140.04999999999995,187
PI,9,2027-02-28,26,3,5,7,14,54,106.20000000000027,178.04999999999995,264.02499999999986
PI,10,2027-03-07,32,3,5,8,16,63,122.10000000000014,186,288.0499999999997
PI,11,2027-03-14,38,4,6,10,19,72,144.10000000000014,231,358.09999999999945
PI,12,2027-03-21,44,5,8,12,22,88,171,261.04999999999995,393.0749999999996
PI,13,2027-03-28,49,6,8,13,24,95.25,185.10000000000014,271.0999999999999,386.09999999999945
PI,14,2027-04-04,55,6.975000000000001,10,15,27,110,218.10000000000014,333.2499999999998,484.02499999999986
PI,15,2027-04-11,59,7,11,17,30,116,227,389.0999999999999,618.1499999999992
PI,16,2027-04-18,63,8,11,17,33,124,249,371.04999999999995,560.4249999999977
PI,17,2027-04-25,65.5,8,12,19,36,127.25,246,381.04999999999995,590.0499999999997
PI,18,2027-05-02,71,10,14,20,35,137,257,408.04999999999995,594.0249999999999
PI,19,2027-05-09,72,9,14,20,36,137,281.10000000000014,432.14999999999986,656.0999999999995
PI,20,2027-05-16,69,9,13,19,35,135,241.10000000000014,388.04999999999995,632.1249999999993
PI,21,2027-05-23,64,7.975000000000001,11,18,33,126,246.10000000000014,368.04999999999995,586.0499999999997
PI,22,2027-05-30,58,8,11,16,31,117,216.10000000000014,328,517.1499999999992
PI,23,2027-06-06,52,7,10,15,27,105,195.10000000000014,296.04999999999995,419.09999999999945
PI,24,2027-06-13,48,6,9,13,24,95,185,266.04999999999995,394.0499999999997
PI,25,2027-06-20,44,6,8,12,23,86,161,237,368.0749999999996
PI,26,2027-06-27,38,5,6,10,20,74,142,214.0999999999999,304.02499999999986
PI,27,2027-07-04,34,4,6,9,17,68.25,132,195.14999999999986,315.29999999999836
PI,28,2027-07-11,31,4,6,9,16,59,111.10000000000014,168.14999999999986,255.02499999999986
PI,29,2027-07-18,27,3,5,8,15,54,97,154.0999999999999,214.02499999999986
PI,30,2027-07-25,24,2,4,6,12,46,88,128.0999999999999,194.02499999999986
PI,31,2027-08-01,21,2,4,6,11,38.25,77,106,172.04999999999973
PI,32,2027-08-08,17,1,3,5,9,35,62.100000000000136,92,139.04999999999973
PI,33,2027-08-15,14,2,2,4,8,29,54,83,124.02499999999986
PI,34,2027-08-22,12,1,2,3,6,24,48,70.04999999999995,109
PI,35,2027-08-29,10,0,1,2,5,21,39,57,86.02499999999986
PI,36,2027-09-05,9,0,1,2,4,18.25,36,52,81.02499999999986
PI,37,2027-09-12,8,0,1,2,4,16,29,44,64.02499999999986
PI,38,2027-09-19,7,0,1,1,3,15,28,40,56
PI,39,2027-09-26,7,0,1,1,3,13,24,37.049999999999955,56.024999999999864
PI,40,2027-10-03,6,0,0,1,2,13,24,36,55
PI,41,2027-10-10,6,0,0,1,2,12,24,34,49
PI,42,2027-10-17,5,0,0,1,2,11,21,32,45.024999999999864
PI,43,2027-10-24,5,0,0,1,2,11,21,32.049999999999955,44.024999999999864
PI,44,2027-10-31,5,0,0,1,2,10,20,29,41
PI,45,2027-11-07,5,0,0,1,2,10,20,29,40
PI,46,2027-11-14,4,0,0,1,2,10,19,28.049999999999955,42
PI,47,2027-11-21,4,0,0,1,2,9,18,26,35
PI,48,2027-11-28,4,0,0,1,2,10,20,29,43.024999999999864
PI,49,2027-12-05,4,0,0,0,2,10,19,29.049999999999955,44
PI,50,2027-12-12,4,0,0,1,2,10,19,29,45
PI,51,2027-12-19,5,0,0,1,2,11,21.100000000000136,33.049999999999955,50.07499999999959
PI,52,2027-12-26,5,0,0,1,2,12,23,36,50
PR,1,2027-01-03,10,1,2,3,6,19,39,60.049999999999955,90
PR,2,2027-01-10,12,1,2,3,6,23,43,65,96.04999999999973
PR,3,2027-01-17,13,2,3,4,7,25,51,79.04999999999995,132
PR,4,2027-01-24,16,2,3,5,9,28,55,84.04999999999995,128.02499999999986
PR,5,2027-01-31,18,3,4,5,9,35,67.10000000000014,109,154.02499999999986
PR,6,2027-02-07,21,3,4,7,12,40,79,130,195.02499999999986
PR,7,2027-02-14,24,4,6,8,14,46,94,146,218.04999999999973
PR,8,2027-02-21,29,5,7,9,16,55,111.10000000000014,178.04999999999995,263.0499999999997
PR,9,2027-02-28,33,5,7.950000000000003,11,18.75,62,123.10000000000014,193.04999999999995,348
PR,10,2027-03-07,37,6,8,12,20,70,134,210.04999999999995,344.09999999999945
PR,11,2027-03-14,40,7,9,12,21,75,155,252.14999999999986,394.02499999999986
PR,12,2027-03-21,40,7,9,13,22,80,160,246.0999999999999,409.17499999999905
PR,13,2027-03-28,41,7,9,12,22,77,157,267.14999999999986,385.6249999999966
PR,14,2027-04-04,38,7,10,13,22,73,156.10000000000014,239,365
PR,15,2027-04-11,36,6,8,11,20,69,134,203,294.0749999999996
PR,16,2027-04-18,34,6,8,11,18,66,129.10000000000014,206,293.02499999999986
PR,17,2027-04-25,30,5,7,10,17,58,114.10000000000014,176.04999999999995,271.02499999999986
PR,18,2027-05-02,28,4,6,9,15,52,104,150,218.17499999999905
PR,19,2027-05-09,25,4,5,8,13,48,96.10000000000014,149,222
PR,20,2027-05-16,21,3,4,6,11,39,79.10000000000014,117.09999999999991,180.02499999999986
PR,21,2027-05-23,17,2,3,5,9,33,63,102.09999999999991,171.04999999999973
PR,22,2027-05-30,14,2,3,4,8,27,52,74,124
PR,23,2027-06-06,11,1,2,3,6,22,42.100000000000136,62.049999999999955,90.09999999999945
PR,24,2027-06-13,9,1,2,3,5,18,34,57.049999999999955,94.02499999999986
PR,25,2027-06-20,8,1,1,2,4,14,26.100000000000136,41,66.04999999999973
PR,26,2027-06-27,7,0,1,2,3,12,24,39,60
PR,27,2027-07-04,5,0,1,1,3,10,20.100000000000136,32,49.024999999999864
PR,28,2027-07-11,4,0,0,1,2,9,18,27,39.024999999999864
PR,29,2027-07-18,4,0,0,1,2,8,16,24,33
PR,30,2027-07-25,4,0,0,1,2,7,14,23,35.024999999999864
PR,31,2027-08-01,3,0,0,0,1,7,12,18,27
PR,32,2027-08-08,3,0,0,0,1,6,12,17,26.024999999999864
PR,33,2027-08-15,3,0,0,0,1,5,10,17,29
PR,34,2027-08-22,3,0,0,0,1,6,11,17,25
PR,35,2027-08-29,3,0,0,0,1,5,10,15.049999999999955,24
PR,36,2027-09-05,3,0,0,0,1,6,11,17,25
PR,37,2027-09-12,3,0,0,0,1,6,11,17,27
PR,38,2027-09-19,3,0,0,0,1,6,11,17.049999999999955,25
PR,39,2027-09-26,3,0,0,0,1,6,12,19,28
PR,40,2027-10-03,3,0,0,0,1,7,13,21,35
PR,41,2027-10-10,3,0,0,0,1,7,14,22,37.024999999999864
PR,42,2027-10-17,4,0,0,1,2,7.25,15,25,43.024999999999864
PR,43,2027-10-24,4,0,0,1,2,8,17,27,42
PR,44,2027-10-31,4,0,0,1,2,9,18,28,44
PR,45,2027-11-07,5,0,0,1,2,10,20.100000000000136,33,52
PR,46,2027-11-14,5,0,0,1,3,11,23,38.049999999999955,63.024999999999864
PR,47,2027-11-21,6,0,1,1,3,11,22,36,59.07499999999959
PR,48,2027-11-28,6,0,1,1,3,12,22,35.049999999999955,61.024999999999864
PR,49,2027-12-05,6,0,1,1,3,13,26.100000000000136,41,72.02499999999986
PR,50,2027-12-12,7,0,1,2,3,14,27,43,65.09999999999945
PR,51,2027-12-19,8,1,1,2,4,15,29,45,66.02499999999986
PR,52,2027-12-26,9,1,1,2,5,17,33,51,75
RJ,1,2027-01-03,55,1,3,6,17,159,465.40000000000055,814.1499999999999,1429.8499999999954
RJ,2,2027-01-10,58,1,2,5.900000000000006,19,174.5,490.6000000000008,1013.05,1852.1249999999993
RJ,3,2027-01-17,65,2,3,6,21,202,571.4000000000005,1034.05,1788.174999999999
RJ,4,2027-01-24,77,2,4,8,25,229,659.1000000000001,1167.1,2005.374999999998
RJ,5,2027-01-31,82,2,4,8.900000000000006,26,258.25,684.1000000000015,1290.1,2207.524999999997
RJ,6,2027-02-07,89,2,4,9,28,258.25,793.2000000000003,1476.4499999999996,2624.974999999995
RJ,7,2027-02-14,94,3,5,10,32,300.25,811.5000000000007,1512.7499999999993,2877.424999999998
RJ,8,2027-02-21,107,2,5,10,33,309.25,814.6000000000022,1525.4499999999996,2440.7999999999847
RJ,9,2027-02-28,111.5,3,6,12,37,336.25,969,1897.5499999999995,3544.2749999999987
RJ,10,2027-03-07,128,3,6,14,41,382.25,1039.1000000000001,2050.7999999999993,3633.3249999999925
RJ,11,2027-03-14,138,3,6,14,45,406,1203.1000000000015,2398.1499999999987,4303.049999999994
RJ,12,2027-03-21,155,4,7,16,47,471.75,1272.2000000000003,2316.05,3974.249999999977
RJ,13,2027-03-28,159.5,3.9750000000000014,8.950000000000003,17,56,489,1304.5000000000007,2672.999999999999,4429.724999999997
RJ,14,2027-04-04,178.5,5,10,19,55,564.25,1471.8000000000025,2680.199999999999,5709.125
RJ,15,2027-04-11,193,6,10,22,65.75,556,1537.3000000000004,2906.25,5839.274999999982
RJ,16,2027-04-18,191.5,5.975000000000001,10,20,63,593.5,1640.200000000003,3145.699999999999,5776.274999999987
RJ,17,2027-04-25,198,5,9,21,63,579,1685.1000000000001,2770.449999999995,5978.424999999998
RJ,18,2027-05-02,198,6,10.950000000000003,22,68,582.5,1474.1000000000015,2776.199999999999,6116.075
RJ,19,2027-05-09,189,5,10,20,62,598.5,1562.800000000001,2957.949999999999,5120.024999999978
RJ,20,2027-05-16,181,4,8,16,58,523.25,1410.800000000001,2608.399999999998,4361.624999999996
RJ,21,2027-05-23,154.5,4,8,17,51,477,1275.2000000000003,2535.15,4339.174999999999
RJ,22,2027-05-30,145,4,7,16,47,447.25,1256.0000000000027,2599.15,5347.224999999994
RJ,23,2027-06-06,134,3,6,13,42,406,1109.4000000000033,2085.099999999998,4149.274999999999
RJ,24,2027-06-13,114,3,6,12,37,355.75,1020,1792.4499999999996,3384.1749999999934
RJ,25,2027-06-20,99,3,5,10,32,306.25,803,1531.7999999999993,2985.224999999993
RJ,26,2027-06-27,90.5,2,4,9,29,274,796.2000000000003,1497.05,2693.224999999999
RJ,27,2027-07-04,76,2,3.950000000000003,8,25,238.25,651.4000000000005,1077.049999999999,2041.7499999999905
RJ,28,2027-07-11,70,2,4,8,25,211,572,1093.3999999999996,2217.924999999995
RJ,29,2027-07-18,63,1,3,6,20.75,185.25,498.2000000000003,908.2499999999998,1634.0749999999996
RJ,30,2027-07-25,53,1,3,5,17,155,428.3000000000004,830.8499999999992,1518.2999999999984
RJ,31,2027-08-01,46,1,2,5,15,136.25,393.10000000000014,753.1999999999998,1521.274999999993
RJ,32,2027-08-08,42,1,2,4,13,124,342,723.05,1344.2999999999984
RJ,33,2027-08-15,38,1,2,4,12,110,325.3000000000004,582.9499999999991,995.5249999999917
RJ,34,2027-08-22,33,1,1,3,10,97,289,526.2499999999998,989.8749999999952
RJ,35,2027-08-29,32,0,1,3,10,94.25,268,542.2499999999998,1115.0499999999997
RJ,36,2027-09-05,29,0,1,3,8,91,251.20000000000027,466.1999999999998,947.174999999999
RJ,37,2027-09-12,31,0,1,3,10,87,249,514.05,927.0249999999999
RJ,38,2027-09-19,30,1,1,3,9,91,234.10000000000014,435.7499999999993,965.2749999999985
RJ,39,2027-09-26,32,0,1,3,10,90.25,257.10000000000014,497,876.0499999999997
RJ,40,2027-10-03,33,0,1,3,10,96,262.10000000000014,524.0999999999999,798.1249999999993
RJ,41,2027-10-10,32,0,1,3,10,94,253.10000000000014,436.14999999999986,679.1499999999992
RJ,42,2027-10-17,32,0,1,3,10,96,255.3000000000004,506.04999999999995,848.1249999999993
RJ,43,2027-10-24,32,0,1,3,10,103,274.10000000000014,509.04999999999995,844.7749999999958
RJ,44,2027-10-31,35.5,0,1,3,11,102,284.10000000000014,505.2499999999998,861.0249999999999
RJ,45,2027-11-07,37,1,1,4,12,108,283.2000000000003,553.1499999999999,875.0499999999997
RJ,46,2027-11-14,37,0,2,3,12,114,299.9000000000012,537.05,918.7499999999959
RJ,47,2027-11-21,37,1,2,4,12,116,291.10000000000014,578.0999999999999,1008.174999999999
RJ,48,2027-11-28,39,1,2,4,12,121,337.10000000000014,623.05,982.2999999999984
RJ,49,2027-12-05,40,1,2,4,13,122,336.10000000000014,627.6999999999994,1021.0249999999999
RJ,50,2027-12-12,44,1,2,4,15,130,345.10000000000014,590.049999999999,1004.0249999999999
