uf,week,date,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95
MG,31,2027-08-01,626,216.975,263.9,318,430,962.25,1676.700000000001,2471.3999999999996,4179.249999999998
MG,32,2027-08-08,575.5,208.85,239.95,284,392,918.5,1577.2000000000003,2354.6999999999994,3978.075
MG,33,2027-08-15,548,183.975,224,267,368.75,858,1473,2322.0999999999985,4131.724999999996
MG,34,2027-08-22,541,189,217,264.9,363,854.75,1482.5000000000007,2256.0499999999993,4089.1999999999935
MG,35,2027-08-29,537,181,218,258,354,853.5,1498.2000000000003,2404.3999999999987,3780.199999999999
MG,36,2027-09-05,550,188.975,220,263,365.75,877.25,1623.700000000001,2635.2,4255.624999999996
MG,37,2027-09-12,568,199.975,225,273.9,380.75,935.25,1627.4000000000005,2641.699999999999,4485.5499999999975
MG,38,2027-09-19,598,203.975,241.95,286,408,978.5,1718.800000000001,2916.5999999999995,4628.649999999974
MG,39,2027-09-26,644.5,210,249,309.9,425,1018.5,1915.3000000000004,3116.05,4848.224999999993
MG,40,2027-10-03,667.5,230,268,314,443,1047,1996,3312,4857.124999999994
MG,41,2027-10-10,718.5,253,296.95,355.9,490,1187.75,2259.9000000000015,3645.4499999999994,6073.72499999999
MG,42,2027-10-17,776,260.975,311,382,516.75,1289.5,2436.1000000000004,3911.15,6333.299999999998
MG,43,2027-10-24,796,281,321.95,392.9,544,1402.25,2627.1000000000004,3790.1499999999996,6192.0999999999995
MG,44,2027-10-31,891,318,364.95,428.79999999999995,586,1484,2956.2000000000003,4835.3,7933.374999999911
MG,45,2027-11-07,969.5,330.975,379.9,460.79999999999995,638.75,1603,2989.0000000000055,4926.8499999999995,8202.724999999997
MG,46,2027-11-14,1063.5,377,429,512.9,705,1792,3476.5000000000036,5487.35,9449.224999999999
MG,47,2027-11-21,1138,414.84999999999997,487,566.8000000000001,766,1957.25,3684.2000000000003,5574.25,9885.124999999998
MG,48,2027-11-28,1284,458,519.95,625,860.5,2152.25,4077.700000000004,6557.699999999995,10018.124999999976
MG,49,2027-12-05,1407.5,503.85,574,697.9,960.75,2387,4333.200000000002,6413.3499999999995,10718.174999999983
MG,50,2027-12-12,1570,540.95,649.9,776.6,1053.75,2585,4987.400000000005,8208.599999999997,12648.624999999964
MG,51,2027-12-19,1781,623,734,875.8,1209,2942.5,5756.600000000003,9084.449999999986,14672.299999999885
MG,52,2027-12-26,2075,748.85,847.95,1015.9,1369,3454.75,6576.800000000001,10419.549999999997,15406.649999999981
MS,1,2027-01-03,321.5,61.975,78.95,105.9,172.75,607.25,1156,1697.999999999999,2691.249999999998
MS,2,2027-01-10,380.5,67.975,86,124,213,757.5,1369.2000000000003,2001.9499999999991,2939.524999999997
MS,3,2027-01-17,469,86.95000000000002,111,152,250,831.75,1545.5000000000007,2243.5499999999997,3282.5999999999967
MS,4,2027-01-24,518,92.94999999999999,122.95,168.9,282.75,990.25,1845.5000000000007,2735.5,3838.124999999994
MS,5,2027-01-31,604,111.975,147,192,324.75,1118.25,2017.2000000000003,3040.4999999999995,4305.924999999996
MS,6,2027-02-07,662.5,120.975,153,215,373.75,1237.25,2259.600000000001,3424.1,4895.499999999997
MS,7,2027-02-14,709,126.97500000000001,168.85,238,403,1299.5,2446.700000000002,3603.6499999999987,4971.249999999976
MS,8,2027-02-21,802.5,146.95000000000002,185,261.9,432,1477.25,2661.2,4176.399999999998,6093.074999999983
MS,9,2027-02-28,811,142.97500000000002,196.95,268.9,467.75,1589.25,2817.4000000000005,4220.2999999999975,5662.349999999988
MS,10,2027-03-07,818.5,166.97500000000002,204,277.70000000000005,459,1591.5,2759.0000000000014,4236.1,6049.874999999978
MS,11,2027-03-14,890.5,155.925,202.95000000000002,276,492.75,1663.25,2998.200000000003,4391.4,6330.674999999991
MS,12,2027-03-21,893,161.95,209.95,290.90000000000003,493,1634,3002.1000000000004,4485.499999999998,6722.874999999941
MS,13,2027-03-28,923.5,154.85000000000002,214,294,488,1679.25,3232.900000000003,4915.35,6779.049999999995
MS,14,2027-04-04,933,164.975,217.8,296.9,494,1786,3211.6000000000013,4574.3,7018.224999999988
MS,15,2027-04-11,864,143,195,275.9,465,1578,2908.2000000000016,4448.899999999999,6250.499999999992
MS,16,2027-04-18,828.5,133,178.90000000000003,249,437.25,1529.5,2770.300000000003,4090.3999999999996,5834.399999999992
MS,17,2027-04-25,756.5,132.975,174.95000000000002,248.8,408.75,1432.5,2579.4000000000033,4071.3499999999985,5700.3499999999985
MS,18,2027-05-02,678,117.95,147.95,206,375.75,1271.5,2435.500000000001,3748.699999999999,5186.124999999988
MS,19,2027-05-09,619.5,107,142,186,330.75,1154.25,2209.7000000000007,3178.1499999999996,4644.424999999992
MS,20,2027-05-16,520.5,96.975,124,170.9,284,1009.5,1822.1000000000001,2813.649999999999,3738.774999999996
MS,21,2027-05-23,447.5,73,93,132.9,238.5,858,1632,2644.25,4020.024999999994
MS,22,2027-05-30,356.5,54.975,78.95,106,196,671,1255.4000000000005,1808.049999999999,2712.4749999999976
MS,23,2027-06-06,304,50,67,94,157,581,1059.3000000000004,1540.6499999999994,2059.2499999999986
MS,24,2027-06-13,234,40.975,53,75,130.75,451.25,863.1000000000001,1286.6499999999994,1900.0499999999997
MS,25,2027-06-20,196,35,46.95,61,104,372.25,681.2000000000003,962.3999999999996,1433.1499999999992
MS,26,2027-06-27,152,27,35,50,83,311,569.3000000000004,908.3999999999996,1289.6499999999965
MS,27,2027-07-04,130,22.975,31.950000000000003,43,71,256,455.10000000000014,712.2999999999997,959.5249999999971
MS,28,2027-07-11,114,17,24,36,63,212,397.10000000000014,557.1999999999998,771.1499999999992
MS,29,2027-07-18,99,14,19,29,52,182,334.2000000000003,490,779.1499999999992
MS,30,2027-07-25,83,13,18,26,44,154,294,441.04999999999995,643.1749999999936
MS,31,2027-08-01,72,12,17,24,41,132,250.10000000000014,399,570.2499999999986
MS,32,2027-08-08,66,10,14,20,36,126,232,324.0999999999999,470
MS,33,2027-08-15,61,10,13,19,34,118,226.10000000000014,342,465.1499999999992
MS,34,2027-08-22,59,10,13,18,31,106,199,312.14999999999986,469.24999999999864
MS,35,2027-08-29,58,9,12.950000000000003,18,33,112,204.10000000000014,315.1999999999998,454
MS,36,2027-09-05,58,9,12.950000000000003,19,32,109.25,202,287,404.17499999999905
MS,37,2027-09-12,59,10,14,19,34,114,216,331,495.2249999999988
MS,38,2027-09-19,63,11,14,20,36,118,223,320,490.2249999999988
MS,39,2027-09-26,71,13,16,23,37,135,258.10000000000014,394.0999999999999,518.1999999999989
MS,40,2027-10-03,77,14,19,25,40,148.25,274.10000000000014,406.2499999999998,583.3249999999982
MS,41,2027-10-10,84,15,20,27,45,158.25,286,504.04999999999995,760.0499999999997
MS,42,2027-10-17,93.5,16,22,31,52,176.25,357.10000000000014,558,756.2499999999986
MS,43,2027-10-24,112,17.975,25,36,61.75,211,379.10000000000014,585.4499999999996,913.0749999999996
MS,44,2027-10-31,123.5,24,30,39,68,233,456.3000000000004,731.1499999999999,1108.0499999999997
MS,45,2027-11-07,138,24,32,44,74,266,537,857.4999999999995,1210.4249999999977
MS,46,2027-11-14,154,22,34,47.900000000000006,85,296,568.4000000000005,896.1499999999999,1434.0999999999995
MS,47,2027-11-21,169,29.975,38,55,94,324.25,616.2000000000003,942.3499999999997,1381.1499999999992
MS,48,2027-11-28,185,31,40,57.900000000000006,101,367,691,1150.3499999999997,1719.3499999999926
MS,49,2027-12-05,205.5,33.975,49.95,67,111,399,759.700000000001,1222.9499999999991,1819.0749999999996
MS,50,2027-12-12,218,38,50,67.9,120,436.25,843,1357.1499999999999,1810.0749999999996
MS,51,2027-12-19,244.5,39,54.95,75,131,480,946.2000000000003,1412.3999999999996,2275.0999999999995
MS,52,2027-12-26,277,48,61.95,87,151.75,531.5,1044.1000000000001,1543.05,2154.5999999999967
MT,1,2027-01-03,476,176,199,242,334,687,1001,1304.1999999999998,1758.4499999999975
MT,2,2027-01-10,543,204.95,227.95,286,380,793,1181.1000000000001,1578.1,1995.1249999999993
MT,3,2027-01-17,641,239.975,281.9,334,455,928.25,1395.1000000000001,1770.999999999999,2354.374999999998
MT,4,2027-01-24,721,270.97499999999997,316.95,372,500.5,1064,1537.3000000000004,2053.3999999999987,2706.0499999999997
MT,5,2027-01-31,777,285.975,334.95000000000005,400,561,1125.25,1652,2170,2728.4999999999973
MT,6,2027-02-07,830.5,299,366.95000000000005,438,592,1197,1745.2000000000003,2339.15,3118.0499999999997
MT,7,2027-02-14,844.5,324.975,371,444,603.75,1231,1850.6000000000022,2480.7999999999993,3242.149999999999
MT,8,2027-02-21,843.5,313.95,374.85,450,602,1249,1794.3000000000004,2341.699999999999,3113.075
MT,9,2027-02-28,835,310,367,437,596.75,1236,1781.800000000001,2379.25,3045.1749999999993
MT,10,2027-03-07,814.5,311.9,366,432.9,579.75,1202.25,1788,2316.2999999999997,2939.4999999999973
MT,11,2027-03-14,808.5,308.975,358.90000000000003,418,582.75,1161,1709.4000000000005,2241.0499999999993,2912.0499999999997
MT,12,2027-03-21,792,298,352.9,409,570,1166.5,1728.1000000000001,2232.2,2925.1249999999995
MT,13,2027-03-28,799,294.95,337.95,414,554.5,1152.5,1623,2208.1499999999996,2907.2749999999983
MT,14,2027-04-04,779.5,283.975,340.95,396,544,1117.5,1651.700000000001,2151.2999999999997,3013.224999999993
MT,15,2027-04-11,786,290,330.95000000000005,405,551.75,1129.25,1671.6000000000008,2164.3999999999987,2855.849999999995
MT,16,2027-04-18,782,274.975,320.9,386.90000000000003,550,1161.25,1709.4000000000005,2280.4999999999995,2868.8249999999953
MT,17,2027-04-25,768,280.975,331,394,548.75,1094.5,1665.4000000000005,2217.4499999999994,3141.0999999999995
MT,18,2027-05-02,735,257,315.95,377.9,513,1092.25,1637.1000000000001,2080.05,2790.2249999999985
MT,19,2027-05-09,704,250.925,301,363.9,491.75,1037.25,1523,2026.4999999999995,2613.224999999999
MT,20,2027-05-16,628.5,234.97500000000002,268,318,441.75,956.25,1414.9000000000012,1880.1,2623.499999999992
MT,21,2027-05-23,590,206.95000000000002,237,292.9,404.75,859.5,1317,1716.1,2254.399999999998
MT,22,2027-05-30,515.5,181.97500000000002,211.95,252,361,772,1162.2000000000003,1537,2025.274999999993
MT,23,2027-06-06,459.5,155.975,184,227,313,685.25,1058,1345.5999999999995,1747.1499999999992
MT,24,2027-06-13,386,136.975,162,195.9,269.75,588,900.1000000000001,1207.05,1546.0499999999997
MT,25,2027-06-20,331.5,116,138,169,232.75,489.5,724.700000000001,989.05,1243.924999999995
MT,26,2027-06-27,286.5,101.975,118.95,143,198,429.25,628.1000000000001,870.0999999999999,1181.2749999999985
MT,27,2027-07-04,241,87,103.95,123,170,361,546,756.4499999999996,977.1499999999992
MT,28,2027-07-11,201,72,85,103,140.75,299,462.2000000000003,603.05,792.0749999999996
MT,29,2027-07-18,177,62,73,89,123,265,404,536.1499999999999,655.0999999999995
MT,30,2027-07-25,155,54,64.95,78,109.75,233.25,352.10000000000014,446.04999999999995,575.724999999996
MT,31,2027-08-01,137,47.975,59,71,96,201,301.10000000000014,385.04999999999995,488.17499999999905
MT,32,2027-08-08,122,43,51,60.900000000000006,82.75,181,271.10000000000014,360.0999999999999,472.0499999999997
MT,33,2027-08-15,113,38,47,57,80,164,245,318,471.02499999999986
MT,34,2027-08-22,107,35.975,43,53,72,157,228,301,388
MT,35,2027-08-29,100,33,39,48,69,144,213.10000000000014,277.04999999999995,351.44999999999754
MT,36,2027-09-05,97,33,39.95,48.900000000000006,67,139,206,274.04999999999995,361.1249999999993
MT,37,2027-09-12,94,32,38,46.900000000000006,65.75,136,199,271.0999999999999,353.02499999999986
MT,38,2027-09-19,92,31,38,46,65,132,194,263.1999999999998,351.0499999999997
MT,39,2027-09-26,95,34,40,47,66,141,201.10000000000014,269,350.24999999999864
MT,40,2027-10-03,100,34,40,50,70,145,213.20000000000027,279.04999999999995,384
MT,41,2027-10-10,106,38,45,54.900000000000006,74,155.25,222.10000000000014,295.04999999999995,386.09999999999945
MT,42,2027-10-17,119,41,50.95,60,83,175,251,339.04999999999995,454.0749999999996
MT,43,2027-10-24,131,45,55,66,92,198,302,405,569.0749999999996
MT,44,2027-10-31,148.5,54.975,62,76,103,224,344.10000000000014,469.0999999999999,622.0999999999995
MT,45,2027-11-07,177,60.975,74,88,120,256,393.10000000000014,537.4499999999996,667.0499999999997
MT,46,2027-11-14,201,67,83,98,139,308,460,649,911.2499999999986
MT,47,2027-11-21,235,81,93,115,160,349,516.1000000000001,681.1499999999999,933.174999999999
MT,48,2027-11-28,264,89,105,132.9,183,392,634,862.7499999999993,1172.0999999999995
MT,49,2027-12-05,290,103,123,147,201,435.25,686,882,1212.0749999999996
MT,50,2027-12-12,323.5,115,134.95000000000002,165,223,477.25,709.1000000000001,957.3499999999997,1303.2749999999985
MT,51,2027-12-19,353.5,123.975,146.95000000000002,179.9,246,533.25,803.1000000000001,1049.1999999999998,1356.5749999999969
MT,52,2027-12-26,399,144,168,203,282.75,595.25,899.4000000000005,1196.2499999999998,1681.9499999999948
PA,1,2027-01-03,134,41,53,65.9,92,197,295,369,479.17499999999905
PA,2,2027-01-10,172,58,70,85,120,251,365.10000000000014,478.0999999999999,626.0999999999995
PA,3,2027-01-17,216,72,87,108,149,324,464.10000000000014,590.3999999999996,739.0749999999996
PA,4,2027-01-24,266.5,87,103,130.9,184.75,387,586,746,968.0249999999999
PA,5,2027-01-31,301.5,102,126.95,150,206,441.25,643,796.05,1016.0499999999997
PA,6,2027-02-07,321,113,133,159,224,472.25,696,887,1059.199999999999
PA,7,2027-02-14,338.5,111.975,136,169,237,483,725.2000000000003,931.3499999999997,1180.3999999999978
PA,8,2027-02-21,329,115,135.95,167,230.75,481.25,732,929,1142.0499999999997
PA,9,2027-02-28,331,119.975,140.95,171,233,484,708.1000000000001,923,1090.199999999999
PA,10,2027-03-07,327,109.975,130,163.9,228.75,473,716.4000000000005,917.1999999999998,1114
PA,11,2027-03-14,316,111.95,133,158.8,220.75,457,690.2000000000003,867.05,1084.1249999999993
PA,12,2027-03-21,300,104,122.95,150,207,435,643.3000000000004,804.6499999999994,1006.0749999999996
PA,13,2027-03-28,282,94,116,144,195,414,583,745,945.3249999999982
PA,14,2027-04-04,272,93,110.95,137,188,392,575.1000000000001,755.05,961.0749999999996
PA,15,2027-04-11,258,86,100,126,177,373,536,696.05,903.0749999999996
PA,16,2027-04-18,234,78.97500000000001,98.95,120.9,167,345,506.2000000000003,643,794.0499999999997
PA,17,2027-04-25,225,77.975,91.95,113.9,157,322,461,587,721.0249999999999
PA,18,2027-05-02,211,72,84,104,145,308,442,570.0999999999999,715.0499999999997
PA,19,2027-05-09,189.5,65,77,95,132,274.25,415.10000000000014,545.05,691.4499999999975
PA,20,2027-05-16,169.5,58,69,85,118,251.25,370,469.04999999999995,564.0999999999995
PA,21,2027-05-23,154,48,61,76,107,218,312.10000000000014,389,501.0499999999997
PA,22,2027-05-30,134,45.975,52.95,66.9,92,196,282.10000000000014,366.04999999999995,433.0749999999996
PA,23,2027-06-06,120,40.975,49,59,81,179,256.10000000000014,323,410.1249999999993
PA,24,2027-06-13,107,35,43,52,74,158,234,297.04999999999995,381.02499999999986
PA,25,2027-06-20,97,32,39,49,68,144,213.10000000000014,274.0999999999999,332.09999999999945
PA,26,2027-06-27,89,29.975,35,43,61,129,185.10000000000014,247.0999999999999,306.0749999999996
PA,27,2027-07-04,81,25.975,31,40,55,121,178.10000000000014,232,292.1499999999992
PA,28,2027-07-11,76.5,25.975,31,37,53,116,173,221.04999999999995,278.0499999999997
PA,29,2027-07-18,73,25,30,36,51,109,166,211.04999999999995,296.0499999999997
PA,30,2027-07-25,73,23,29,36,51,109,167,215,276.1499999999992
PA,31,2027-08-01,73,23,29,36,50,110.25,169,217.0999999999999,288.0499999999997
PA,32,2027-08-08,73,23,28,35,50,113.25,172.10000000000014,233,306.17499999999905
PA,33,2027-08-15,73,23,29,36,50,109,170.10000000000014,222,282.0499999999997
PA,34,2027-08-22,70,23,28,35,48,109,168.10000000000014,226,292
PA,35,2027-08-29,72,22,27,33,47,106,163.10000000000014,206.04999999999995,268.02499999999986
PA,36,2027-09-05,68,23,27,33.900000000000006,46,101,152,203.0999999999999,272.02499999999986
PA,37,2027-09-12,65,20,25,31,44,99,146,195,267
PA,38,2027-09-19,66,20,24,30,43.75,96,149.10000000000014,193.0999999999999,239
PA,39,2027-09-26,65,20,25,32,44,96,145,179,218
PA,40,2027-10-03,64,22,25,30.900000000000006,43,95,135.10000000000014,182,238.14999999999918
PA,41,2027-10-10,65,19,24,31,44,95,137,173,232.02499999999986
PA,42,2027-10-17,64,20.975,24,31,44,97,143.10000000000014,192,247.02499999999986
PA,43,2027-10-24,66,20.975,25.950000000000003,32,44,98,145,186.0999999999999,243
PA,44,2027-10-31,68,20,26.950000000000003,33,47,99,144,183,245
PA,45,2027-11-07,73,22,27,34,50,107,155,200.04999999999995,266.0749999999996
PA,46,2027-11-14,80,25,29,38,54,116,166,213,277.0499999999997
PA,47,2027-11-21,83.5,26.975,32,41,57,121,177,221.04999999999995,278.0499999999997
PA,48,2027-11-28,91,27,34,43,61,133,192,243.0999999999999,309.02499999999986
PA,49,2027-12-05,93,31,36,45,63,137,195.10000000000014,257,317
PA,50,2027-12-12,94,30,35,45,63,143,201,250,298.0499999999997
PA,51,2027-12-19,98,31,37,47,66,143.25,208,255,310.1249999999993
PA,52,2027-12-26,114,34.975,42,53,76,165,231.10000000000014,280,341.02499999999986
PB,1,2027-01-03,94,21,28,38,59,149,219,291,368.02499999999986
PB,2,2027-01-10,105,26,31,43,65,165,251.10000000000014,332.0999999999999,417.02499999999986
PB,3,2027-01-17,118,28.975,37,49,76,186,293,368,490
PB,4,2027-01-24,141.5,37,44,58.900000000000006,89.75,221.25,346,447.0999999999999,583.0499999999997
PB,5,2027-01-31,164,43.975,56,71,104,254,385,527.3499999999997,681.1999999999989
PB,6,2027-02-07,196,45,56.95,77,122,302.25,470,615.05,791.724999999996
PB,7,2027-02-14,225,56,69,91,144,349,538.1000000000001,695.0999999999999,870.2499999999986
PB,8,2027-02-21,259.5,65,83.95,106,162,410,616.1000000000001,797.1499999999999,1019.4249999999977
PB,9,2027-02-28,287.5,71,93,124,187,457,693.3000000000004,902.1999999999998,1174.0999999999995
PB,10,2027-03-07,324,86.97500000000001,105.95,134,205,506.25,744.1000000000001,960.05,1274.174999999999
PB,11,2027-03-14,342,82.97500000000001,108,146.9,217.75,540,828,1132.05,1399.1249999999993
PB,12,2027-03-21,363,94,120.95,155,233.75,567,836.3000000000004,1123.1999999999998,1548.0499999999997
PB,13,2027-03-28,393,102,127,164,246,599,941.700000000001,1227,1535.2249999999988
PB,14,2027-04-04,392,100.975,128.9,166,250,609,935.1000000000001,1255.1999999999998,1675.0249999999999
PB,15,2027-04-11,409,98,126,170,259,654,1004.1000000000001,1336.1999999999998,1738.1249999999993
PB,16,2027-04-18,428,108,137,176.9,271,676,1048.5000000000007,1437.05,1838.0249999999999
PB,17,2027-04-25,436,114.97500000000001,143,186.9,281,692.25,1041.1000000000001,1419.1499999999999,1824.0749999999996
PB,18,2027-05-02,434,119,146.95000000000002,190,284,697.75,1082.1000000000001,1454,1855.5249999999971
PB,19,2027-05-09,433,111.975,143,187,287,687.25,1077,1419,1935.549999999997
PB,20,2027-05-16,424,117.975,143.95,188,273,675.25,1051,1435.05,1710.374999999987
PB,21,2027-05-23,422,105,141.95,180,281,652.25,975.4000000000005,1262.1999999999998,1778.1249999999993
PB,22,2027-05-30,407.5,114,143.95,184,266.75,617,962.1000000000001,1284.1,1785.174999999999
PB,23,2027-06-06,395,107,134,169,254.75,606,938.4000000000005,1182.1,1493.174999999999
PB,24,2027-06-13,378,96,118.95,158,239,589,891.1000000000001,1167.999999999999,1576.2999999999984
PB,25,2027-06-20,351,91.95,120.95,156,228,549,818.1000000000001,1051.05,1399.2999999999984
PB,26,2027-06-27,323,80.975,103.95,134,213.75,519,776,1087.1499999999999,1408.0749999999996
PB,27,2027-07-04,305,86.97500000000001,106,142,200,496,772.2000000000003,1029.2499999999998,1305.0249999999999
PB,28,2027-07-11,306,76.975,99,127.9,187,469,724.6000000000008,952.1499999999999,1226.174999999999
PB,29,2027-07-18,287,65.975,85,115,181.75,444.25,697.4000000000005,926.2999999999997,1183.0499999999997
PB,30,2027-07-25,263,63.975,86,110,167,418,637.1000000000001,873.0999999999999,1076.199999999999
PB,31,2027-08-01,256,64.975,80,106,164,397,596.1000000000001,805.05,1077.1249999999993
PB,32,2027-08-08,232,59.975,78.95,99.9,150.75,358.25,550,754.0999999999999,927
PB,33,2027-08-15,221,52,67.95,90.9,137,355,544.3000000000004,696.0999999999999,943.0499999999997
PB,34,2027-08-22,206,55,68,85,131,327.25,493.2000000000003,637.0999999999999,819.0999999999995
PB,35,2027-08-29,186,44.975,56,72.9,117,296,460.10000000000014,602.0999999999999,796.0499999999997
PB,36,2027-09-05,178,42,53,71,109.75,276,425.10000000000014,564.05,736
PB,37,2027-09-12,162,38,49,66,102,252,386.2000000000003,500.04999999999995,665.0249999999999
PB,38,2027-09-19,150,35,44.95,60,92,241.25,358.10000000000014,470,574.0999999999995
PB,39,2027-09-26,141,32.975,42.95,55,87,228,340,448.04999999999995,587.0249999999999
PB,40,2027-10-03,127,31,41,54,82,202,312,410.04999999999995,525
PB,41,2027-10-10,121,28,36,49,75,189,295,387.0999999999999,474.0499999999997
PB,42,2027-10-17,109,23.975,32.95,44,68,182,283,376.14999999999986,488.1249999999993
PB,43,2027-10-24,104,25,31,41,64,168,252,334,446.02499999999986
PB,44,2027-10-31,99,23.975,30,39.900000000000006,61,155,240.20000000000027,321.04999999999995,412.2249999999988
PB,45,2027-11-07,95,21,26.950000000000003,36,60,147,228,296.04999999999995,378.0749999999996
PB,46,2027-11-14,88,21,27.950000000000003,35,55,141,219,300,384.0749999999996
PB,47,2027-11-21,88,21,25.950000000000003,35,55,142,212,274,335.0499999999997
PB,48,2027-11-28,84,18,23,33,52,137,214,269,362.09999999999945
PB,49,2027-12-05,83,20,26,34,52,133,203.10000000000014,267,342.0749999999996
PB,50,2027-12-12,83.5,19,25,33,52,133,209,270,344.0749999999996
PB,51,2027-12-19,84,20,25,34,53,132,206,265.04999999999995,350.1249999999993
PB,52,2027-12-26,87.5,20,26,36,56,138,210,275.04999999999995,348.09999999999945
PE,1,2027-01-03,230.5,42,59.95,78.9,132,407.25,716,957.2499999999998,1399.199999999999
PE,2,2027-01-10,238,50,62.95,84.9,138,419,671.1000000000001,959.2499999999998,1345.0499999999997
PE,3,2027-01-17,251,54,70.95,95,151,449,765.2000000000003,1114,1481.2249999999988
PE,4,2027-01-24,275.5,55,74,101,166.75,479,797.2000000000003,1107,1479.0499999999997
PE,5,2027-01-31,320,67.975,84.95,113.9,189,555,910.1000000000001,1185.05,1633.3999999999978
PE,6,2027-02-07,347,73.975,100,130,205,594.25,993.3000000000004,1480,1931.0749999999996
PE,7,2027-02-14,390,80,104.95,140.8,228,667,1183,1644.1,2260.774999999996
PE,8,2027-02-21,436,96,121,164.9,263,737,1315.2000000000003,1815.1499999999999,2304.6749999999965
PE,9,2027-02-28,492,104.975,132,180,280,813.5,1351.5000000000007,1905.6999999999994,2598.075
PE,10,2027-03-07,524,107.975,142,191,315,887,1475.800000000001,2037.999999999999,2861.124999999988
PE,11,2027-03-14,553.5,128.975,166.90000000000003,214,334.75,991.25,1664.700000000001,2196.8499999999995,3013.025
PE,12,2027-03-21,606,123,166,222,354.75,1029.25,1726.2000000000016,2456.7499999999986,3208.3249999999925
PE,13,2027-03-28,649,143.975,188.95,249.9,390,1147.25,1857.3000000000004,2494.3999999999987,3372.2499999999986
PE,14,2027-04-04,683,145,184,247,398,1172.25,1934.3000000000004,2671.299999999999,3423.649999999996
PE,15,2027-04-11,697.5,159.925,202.95000000000002,259.9,412,1220.25,1991.0000000000014,2794.3999999999987,3895.5499999999965
PE,16,2027-04-18,725.5,163.95,199,269,438.75,1263.25,2106.1000000000004,2930.0999999999985,4290.474999999975
PE,17,2027-04-25,730,181,217,284.9,438.75,1271,2092.2000000000003,2902.7999999999993,3889.6249999999854
PE,18,2027-05-02,767.5,180.975,230.95000000000002,299.8,461.75,1303,2286.4000000000005,3154.1,4387.0999999999995
PE,19,2027-05-09,757,178.97500000000002,217,284.9,464,1259,2101.9000000000024,2996.249999999999,4135.124999999999
PE,20,2027-05-16,752,173.97500000000002,216,288,465,1255.25,2145,2876.5499999999993,3847.624999999991
PE,21,2027-05-23,761.5,170,213,279,455.75,1250.25,2052.500000000001,2807.1000000000004,3763.524999999997
PE,22,2027-05-30,691.5,152.925,198.90000000000003,261,423,1233,2102.1000000000004,2898.849999999998,3660.899999999984
PE,23,2027-06-06,673.5,150.97500000000002,184.95,250.9,395.75,1175.25,2005.2000000000003,2833.2,3818.049999999983
PE,24,2027-06-13,624,145.975,183.95,242,379.75,1082,1872.1000000000001,2599.7999999999975,3889.025
PE,25,2027-06-20,605.5,130,163,213,356,1025.5,1802.5000000000007,2526.3999999999996,3567.249999999998
PE,26,2027-06-27,569,125.875,158.90000000000003,214,336,964.5,1774.2000000000003,2474.5499999999993,3222.149999999999
PE,27,2027-07-04,557,109.95,137.95,192.8,313.75,945.5,1587.5000000000007,2236.3499999999995,3069.075
PE,28,2027-07-11,500,105.975,139.85000000000002,188,298,881.25,1523.2000000000003,2199.199999999999,2913.1749999999993
PE,29,2027-07-18,496.5,105.975,127.95,173.9,285,850.25,1512.500000000002,2143.3999999999996,3067.324999999998
PE,30,2027-07-25,470.5,96,129,167,266.75,847.25,1431.2000000000003,1925.5999999999995,2742.349999999998
PE,31,2027-08-01,441,84.975,116.95,154,256.5,790.25,1306.6000000000008,1895.3499999999997,2770.2499999999986
PE,32,2027-08-08,409,84.925,110.95,152,245.75,705.25,1199.6000000000008,1800.1,2364.749999999996
PE,33,2027-08-15,389.5,76.975,101.95,133,223,706.75,1266.1000000000015,1764.9499999999991,2419.0749999999994
PE,34,2027-08-22,392,79,103.95,138,226.75,700,1233.1000000000001,1763.2499999999998,2263.199999999999
PE,35,2027-08-29,361,75,99.95,131.9,210,627,1126.2000000000003,1616.3999999999996,2345.8249999999957
PE,36,2027-09-05,351,62,87,122,201,632.25,1068.4000000000005,1543.5499999999995,2137.7749999999905
PE,37,2027-09-12,336.5,67,89.95,118,191.75,610.75,1034.700000000001,1482.4499999999996,1973
PE,38,2027-09-19,311,64,81.95,113,181.75,562.25,982.1000000000001,1444.8999999999992,1890.4499999999975
PE,39,2027-09-26,308,63,83.95,111,176,568,1037.1000000000001,1606.1999999999998,2213
PE,40,2027-10-03,302,57.975,78,104.9,170,527.5,935.2000000000003,1310.7499999999993,1807.3249999999982
PE,41,2027-10-10,289,56,74.95,99.9,168,525.25,955.2000000000003,1395.3999999999996,2069.4749999999867
PE,42,2027-10-17,285,61,77,104,165,521,923.1000000000001,1422.05,1977.1249999999993
PE,43,2027-10-24,275,56,74,98.9,155,487,850.1000000000001,1286.4499999999996,1675.4499999999975
PE,44,2027-10-31,260,55.975,71,96,149.75,461,821.3000000000004,1136.3499999999997,1632.0249999999999
PE,45,2027-11-07,261,50,66,89.9,150.75,460,775,1107.4999999999995,1643.0999999999995
PE,46,2027-11-14,245,48.975,65.95,90,146,450,803.4000000000005,1113.3499999999997,1670.724999999996
PE,47,2027-11-21,244,46.975,64,86.9,142,426,750.1000000000001,1064.1999999999998,1459.4249999999977
PE,48,2027-11-28,235,49,61,81.9,135,396,697.1000000000001,1021.4999999999995,1509.2749999999985
PE,49,2027-12-05,225,46,59,79.9,133,387.25,670.1000000000001,1023.0999999999999,1565
